vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
plutuz,game-sm-success_1-1,457517,450470,433360,3119082,33391,10000
scalus-cek,game-sm-success_1-1,274514,274514,274514,274514,0,1
scalus-jit,game-sm-success_1-1,407086,407086,407086,407086,0,1
uplc-turbo,game-sm-success_1-1,539183,539618,534183,546673,2487,100
blaze-jsc,game-sm-success_1-2,673600,673600,560400,1674000,11114,743
blaze-v8,game-sm-success_1-2,598000,598000,521700,1368200,6697,837
chrysalis,game-sm-success_1-2,273280,274703,270401,274735,2492,3
chrysalis-aot,game-sm-success_1-2,277900,278435,276410,278854,1307,3
haskell,game-sm-success_1-2,103944,103944,101257,107456,12765,0
opshin,game-sm-success_1-2,98390000,98390000,95010000,113350000,6030000,21
plutigo,game-sm-success_1-2,1216277,1216277,0,0,0,4903
plutuz,game-sm-success_1-2,200233,194884,190303,327306,12013,10000
scalus-cek,game-sm-success_1-2,135263,135263,135263,135263,0,1
scalus-jit,game-sm-success_1-2,31626,31626,31626,31626,0,1
uplc-turbo,game-sm-success_1-2,269895,268812,265550,276770,3207,100
blaze-jsc,game-sm-success_1-3,2100700,2100700,1628100,3087800,54198,239
blaze-v8,game-sm-success_1-3,1876200,1876200,1532100,2678900,39587,267
chrysalis,game-sm-success_1-3,909028,909188,892311,925587,16638,3
chrysalis-aot,game-sm-success_1-3,935903,935799,934997,936913,962,3
haskell,game-sm-success_1-3,359939,359939,351600,369485,39845,0
opshin,game-sm-success_1-3,326140000,326140000,316230000,342080000,9290000,20
plutigo,game-sm-success_1-3,3711637,3711637,0,0,0,1627
plutuz,game-sm-success_1-3,618666,610310,581626,876973,25542,8082
scalus-cek,game-sm-success_1-3,479313,479313,479313,479313,0,1
scalus-jit,game-sm-success_1-3,525665,525665,525665,525665,0,1
uplc-turbo,game-sm-success_1-3,768728,768447,762180,803180,5536,100
blaze-jsc,game-sm-success_1-4,732500,732500,608700,1337100,12232,684
blaze-v8,game-sm-success_1-4,704300,704300,607400,1203900,9085,710
chrysalis,game-sm-success_1-4,301086,301101,300869,301289,210,3
chrysalis-aot,game-sm-success_1-4,310874,313314,304944,314365,5162,3
haskell,game-sm-success_1-4,116381,116381,115284,118233,6205,0
opshin,game-sm-success_1-4,108500000,108500000,104980000,124540000,5350000,20
plutigo,game-sm-success_1-4,1401546,1401546,0,0,0,4333
plutuz,game-sm-success_1-4,225383,220290,213576,322829,12240,10000
scalus-cek,game-sm-success_1-4,155790,155790,155790,155790,0,1
scalus-jit,game-sm-success_1-4,36134,36134,36134,36134,0,1
uplc-turbo,game-sm-success_1-4,308384,310357,302718,319597,3855,100
blaze-jsc,game-sm-success_2-1,1265000,1265000,1024899,2056800,29348,396
blaze-v8,game-sm-success_2-1,1249200,1249200,1022600,2176700,26483,401
chrysalis,game-sm-success_2-1,611087,614568,603945,614749,6185,3
chrysalis-aot,game-sm-success_2-1,643992,644913,642077,644984,1658,3
haskell,game-sm-success_2-1,200303,200303,199037,201959,5898,0
opshin,game-sm-success_2-1,219880000,219880000,211770000,234490000,8320000,20
plutigo,game-sm-success_2-1,2385756,2385756,0,0,0,2503
plutuz,game-sm-success_2-1,470202,461939,441691,4769801,48229,10000
scalus-cek,game-sm-success_2-1,273537,273537,273537,273537,0,1
scalus-jit,game-sm-success_2-1,431620,431620,431620,431620,0,1
uplc-turbo,game-sm-success_2-1,540247,542443,530787,547908,4853,100
blaze-jsc,game-sm-success_2-2,615900,615900,525600,1565500,9546,812
blaze-v8,game-sm-success_2-2,601100,601100,523499,1326700,6912,832
chrysalis,game-sm-success_2-2,275545,275560,275407,275669,131,3
chrysalis-aot,game-sm-success_2-2,278947,278971,278542,279327,393,3
haskell,game-sm-success_2-2,97410,97410,97107,97690,1279,0
opshin,game-sm-success_2-2,97330000,97330000,93830000,113310000,5390000,21
plutigo,game-sm-success_2-2,1225699,1225699,0,0,0,4920
plutuz,game-sm-success_2-2,205217,199440,193853,505536,13693,10000
scalus-cek,game-sm-success_2-2,137189,137189,137189,137189,0,1
scalus-jit,game-sm-success_2-2,32435,32435,32435,32435,0,1
uplc-turbo,game-sm-success_2-2,267758,266810,265061,277055,2668,100
blaze-jsc,game-sm-success_2-3,1929400,1929400,1544000,2951600,44762,260
blaze-v8,game-sm-success_2-3,1860700,1860700,1531900,2666300,37958,269
chrysalis,game-sm-success_2-3,891131,891281,884827,897283,6229,3
chrysalis-aot,game-sm-success_2-3,902881,902640,901824,904178,1194,3
haskell,game-sm-success_2-3,322107,322107,319703,326658,13890,0
opshin,game-sm-success_2-3,332620000,332620000,322390000,348990000,8670000,20
plutigo,game-sm-success_2-3,3717581,3717581,0,0,0,1597
plutuz,game-sm-success_2-3,625266,621650,584506,1045610,31467,7997
scalus-cek,game-sm-success_2-3,464178,464178,464178,464178,0,1
scalus-jit,game-sm-success_2-3,557037,557037,557037,557037,0,1
uplc-turbo,game-sm-success_2-3,767779,768294,758954,774459,3859,100
blaze-jsc,game-sm-success_2-4,723200,723200,606100,1528500,12149,692
blaze-v8,game-sm-success_2-4,708700,708700,611200,1346300,9425,706
chrysalis,game-sm-success_2-4,306489,307601,303422,308442,2688,3
chrysalis-aot,game-sm-success_2-4,307051,306933,306522,307700,597,3
haskell,game-sm-success_2-4,110575,110575,110161,111828,2783,0
opshin,game-sm-success_2-4,108700000,108700000,106580000,125540000,4000000,20
plutigo,game-sm-success_2-4,1390867,1390867,0,0,0,4375
plutuz,game-sm-success_2-4,222057,216823,211116,866722,13381,10000
scalus-cek,game-sm-success_2-4,155382,155382,155382,155382,0,1
scalus-jit,game-sm-success_2-4,36651,36651,36651,36651,0,1
uplc-turbo,game-sm-success_2-4,305229,303492,301496,316535,3432,100
blaze-jsc,game-sm-success_2-5,1912500,1912500,1545300,2684400,42075,262
blaze-v8,game-sm-success_2-5,1886600,1886600,1535900,2622500,38863,266
chrysalis,game-sm-success_2-5,895704,895674,895356,896083,364,3
chrysalis-aot,game-sm-success_2-5,943815,943975,943128,944341,622,3
haskell,game-sm-success_2-5,313313,313313,312657,315082,4225,0
opshin,game-sm-success_2-5,331150000,331150000,320330000,347360000,8369999,20
plutigo,game-sm-success_2-5,3755305,3755305,0,0,0,1581
plutuz,game-sm-success_2-5,628819,628190,581100,4950511,57029,7952
scalus-cek,game-sm-success_2-5,492073,492073,492073,492073,0,1
scalus-jit,game-sm-success_2-5,564589,564589,564589,564589,0,1
uplc-turbo,game-sm-success_2-5,769314,771741,758080,782411,6699,100
blaze-jsc,game-sm-success_2-6,727700,727700,611000,1477800,12370,688
blaze-v8,game-sm-success_2-6,737000,737000,612200,1624200,11349,679
chrysalis,game-sm-success_2-6,306380,305127,304766,309247,2489,3
chrysalis-aot,game-sm-success_2-6,305049,305024,304914,305208,148,3
haskell,game-sm-success_2-6,112248,112248,111522,113339,3682,0
opshin,game-sm-success_2-6,107570000,107570000,104700000,123380000,5290000,20
plutigo,game-sm-success_2-6,1416983,1416983,0,0,0,4231
plutuz,game-sm-success_2-6,226888,219755,212575,3954282,40009,10000
scalus-cek,game-sm-success_2-6,157657,157657,157657,157657,0,1
scalus-jit,game-sm-success_2-6,36994,36994,36994,36994,0,1
uplc-turbo,game-sm-success_2-6,309833,311092,303224,314518,3144,100
blaze-jsc,guardrail-sorted-large,1527100,1527100,1267200,2400800,27945,328
blaze-v8,guardrail-sorted-large,1437400,1437400,1224200,2071899,20842,348
chrysalis,guardrail-sorted-large,520595,520033,519314,522438,1636,3
chrysalis-aot,guardrail-sorted-large,540484,541656,537697,542097,2423,3
haskell,guardrail-sorted-large,216035,216035,215288,217031,3742,0
opshin,guardrail-sorted-large,19630000,19630000,17630000,34670000,4150000,103
plutigo,guardrail-sorted-large,2847226,2847226,0,0,0,2110
plutuz,guardrail-sorted-large,322033,317049,303239,950703,17233,10000
uplc-turbo,guardrail-sorted-large,218179,200485,182023,343191,31569,100
blaze-jsc,guardrail-sorted-small,278300,278300,232100,893600,4341,1797
blaze-v8,guardrail-sorted-small,264000,264000,223700,819500,3141,1894
chrysalis,guardrail-sorted-small,129383,129194,129025,129930,481,3
chrysalis-aot,guardrail-sorted-small,156962,156817,156787,157283,278,3
haskell,guardrail-sorted-small,32961,32961,32898,33029,281,0
opshin,guardrail-sorted-small,15350000,15350000,13550000,30570000,4030000,131
plutigo,guardrail-sorted-small,476360,476360,0,0,0,12582
plutuz,guardrail-sorted-small,93818,91221,89275,147734,6747,10000
uplc-turbo,guardrail-sorted-small,111958,111610,102301,122243,4305,100
blaze-jsc,guardrail-unsorted-large,2032200,2032200,1702200,2772600,33124,247
blaze-v8,guardrail-unsorted-large,1913900,1913900,1627600,2870400,28708,262
chrysalis,guardrail-unsorted-large,709535,713350,700277,714977,8058,3
chrysalis-aot,guardrail-unsorted-large,717662,710906,706752,735328,15439,3
haskell,guardrail-unsorted-large,294510,294510,293186,296352,6436,0
opshin,guardrail-unsorted-large,19690000,19690000,17550000,35370000,4440000,102
plutigo,guardrail-unsorted-large,3686838,3686838,0,0,0,1630
plutuz,guardrail-unsorted-large,418868,414951,398154,1279519,17108,10000
uplc-turbo,guardrail-unsorted-large,198384,192032,160846,298108,26077,100
blaze-jsc,guardrail-unsorted-small,272000,272000,225100,789700,4297,1839
blaze-v8,guardrail-unsorted-small,259900,259900,219400,747300,3300,1924
chrysalis,guardrail-unsorted-small,129198,129991,127350,130254,1605,3
chrysalis-aot,guardrail-unsorted-small,144103,144178,143901,144230,177,3
haskell,guardrail-unsorted-small,32804,32804,32706,32921,454,0
opshin,guardrail-unsorted-small,15630000,15630000,13720000,31410000,4080000,128
plutigo,guardrail-unsorted-small,465949,465949,0,0,0,12896
plutuz,guardrail-unsorted-small,93537,90789,88637,176760,7054,10000
uplc-turbo,guardrail-unsorted-small,109794,111401,75010,141269,14450,100
blaze-jsc,multisig-sm-01,1341000,1341000,1070400,2236600,33122,373
blaze-v8,multisig-sm-01,1313500,1313500,1054700,2256400,30735,381
chrysalis,multisig-sm-01,655985,654673,654648,658634,2294,3
chrysalis-aot,multisig-sm-01,724086,736404,688971,746881,30857,3
haskell,multisig-sm-01,203380,203380,202450,204979,5273,0
opshin,multisig-sm-01,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-01,2482359,2482359,0,0,0,2428
plutuz,multisig-sm-01,503513,495084,472719,1018053,22625,9931
scalus-cek,multisig-sm-01,281131,281131,281131,281131,0,1
scalus-jit,multisig-sm-01,502241,502241,502241,502241,0,1
uplc-turbo,multisig-sm-01,560853,560626,549418,613979,7825,100
blaze-jsc,multisig-sm-02,1311200,1311200,1059100,2108100,31206,382
blaze-v8,multisig-sm-02,1286400,1286400,1059700,2103100,27914,389
chrysalis,multisig-sm-02,643065,643304,642222,643670,752,3
chrysalis-aot,multisig-sm-02,674503,677249,668988,677271,4776,3
haskell,multisig-sm-02,245791,245791,237719,254617,39475,0
opshin,multisig-sm-02,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-02,2440125,2440125,0,0,0,2464
plutuz,multisig-sm-02,494491,495190,457532,721727,23019,10000
scalus-cek,multisig-sm-02,279115,279115,279115,279115,0,1
scalus-jit,multisig-sm-02,539761,539761,539761,539761,0,1
uplc-turbo,multisig-sm-02,557556,555783,546874,579749,7792,100
blaze-jsc,multisig-sm-03,1333300,1333300,1074300,2452100,33599,375
blaze-v8,multisig-sm-03,1316100,1316100,1065500,2288000,29875,380
chrysalis,multisig-sm-03,645231,644433,643045,648216,2676,3
chrysalis-aot,multisig-sm-03,683262,682333,682142,685310,1776,3
haskell,multisig-sm-03,200341,200341,199843,201479,3021,0
opshin,multisig-sm-03,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-03,2458416,2458416,0,0,0,2430
plutuz,multisig-sm-03,492805,484788,460834,725589,22516,10000
scalus-cek,multisig-sm-03,300956,300956,300956,300956,0,1
scalus-jit,multisig-sm-03,559206,559206,559206,559206,0,1
uplc-turbo,multisig-sm-03,558462,558145,553197,564407,2232,100
blaze-jsc,multisig-sm-04,1335400,1335400,1083600,2284700,32984,375
blaze-v8,multisig-sm-04,1401800,1401800,1089300,2254600,35605,358
chrysalis,multisig-sm-04,649847,649500,648390,651650,1657,3
chrysalis-aot,multisig-sm-04,676235,676621,674384,677698,1690,3
haskell,multisig-sm-04,201492,201492,200638,202570,4428,0
opshin,multisig-sm-04,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-04,2442631,2442631,0,0,0,2463
plutuz,multisig-sm-04,502337,499348,466807,825831,22858,9954
scalus-cek,multisig-sm-04,290443,290443,290443,290443,0,1
scalus-jit,multisig-sm-04,512918,512918,512918,512918,0,1
uplc-turbo,multisig-sm-04,558231,558135,551603,567743,2120,100
blaze-jsc,multisig-sm-05,1749600,1749600,1412000,2724500,39715,286
blaze-v8,multisig-sm-05,1910900,1910900,1509300,4010700,48536,262
chrysalis,multisig-sm-05,851871,853313,843594,858707,7659,3
chrysalis-aot,multisig-sm-05,848555,847272,846552,851840,2868,3
haskell,multisig-sm-05,288355,288355,286426,290351,8701,0
opshin,multisig-sm-05,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-05,3301846,3301846,0,0,0,1837
plutuz,multisig-sm-05,610880,613585,569972,785301,24253,8186
scalus-cek,multisig-sm-05,414284,414284,414284,414284,0,1
scalus-jit,multisig-sm-05,756370,756370,756370,756370,0,1
uplc-turbo,multisig-sm-05,724515,724290,705643,771615,8633,100
blaze-jsc,multisig-sm-06,1342200,1342200,1074600,2352100,34628,373
blaze-v8,multisig-sm-06,1524900,1524900,1114600,3576800,48339,328
chrysalis,multisig-sm-06,660464,659679,658545,663169,2409,3
chrysalis-aot,multisig-sm-06,682564,682026,681774,683890,1155,3
haskell,multisig-sm-06,207335,207335,206542,208270,3902,0
opshin,multisig-sm-06,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-06,2473777,2473777,0,0,0,2412
plutuz,multisig-sm-06,508674,509012,473163,778049,24473,9830
scalus-cek,multisig-sm-06,283941,283941,283941,283941,0,1
scalus-jit,multisig-sm-06,530583,530583,530583,530583,0,1
uplc-turbo,multisig-sm-06,570529,570061,554600,597482,9295,100
blaze-jsc,multisig-sm-07,1314100,1314100,1049500,2466600,32983,381
blaze-v8,multisig-sm-07,1302600,1302600,1072800,2097200,28005,384
chrysalis,multisig-sm-07,637904,637629,635876,640206,2178,3
chrysalis-aot,multisig-sm-07,682754,682957,682105,683201,575,3
haskell,multisig-sm-07,203939,203939,202745,205574,6167,0
opshin,multisig-sm-07,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-07,2477790,2477790,0,0,0,2472
plutuz,multisig-sm-07,492921,484911,463121,681023,21557,10000
scalus-cek,multisig-sm-07,280497,280497,280497,280497,0,1
scalus-jit,multisig-sm-07,552520,552520,552520,552520,0,1
uplc-turbo,multisig-sm-07,555902,556139,547432,567204,2852,100
blaze-jsc,multisig-sm-08,1309300,1309300,1056100,2426400,33256,382
blaze-v8,multisig-sm-08,1336000,1336000,1095500,2431700,30594,375
chrysalis,multisig-sm-08,636128,636307,631668,640408,4372,3
chrysalis-aot,multisig-sm-08,679385,680819,675683,681652,3232,3
haskell,multisig-sm-08,201512,201512,200309,202632,4722,0
opshin,multisig-sm-08,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-08,2469796,2469796,0,0,0,2283
plutuz,multisig-sm-08,495902,486562,466422,1126053,23791,10000
scalus-cek,multisig-sm-08,285875,285875,285875,285875,0,1
scalus-jit,multisig-sm-08,549467,549467,549467,549467,0,1
uplc-turbo,multisig-sm-08,552540,552256,547276,579916,4737,100
blaze-jsc,multisig-sm-09,1313500,1313500,1059700,2275300,32443,381
blaze-v8,multisig-sm-09,1339800,1339800,1097800,2896400,29743,374
chrysalis,multisig-sm-09,648374,641788,640772,662562,12297,3
chrysalis-aot,multisig-sm-09,673983,673851,673358,674740,700,3
haskell,multisig-sm-09,204326,204326,203452,205026,3045,0
opshin,multisig-sm-09,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-09,2468007,2468007,0,0,0,2386
plutuz,multisig-sm-09,491066,483393,463834,1047912,23153,10000
scalus-cek,multisig-sm-09,287877,287877,287877,287877,0,1
scalus-jit,multisig-sm-09,505650,505650,505650,505650,0,1
uplc-turbo,multisig-sm-09,572902,570001,561219,600557,9501,100
blaze-jsc,multisig-sm-10,1728300,1728300,1402800,2764400,38886,290
blaze-v8,multisig-sm-10,1745100,1745100,1419700,2798600,36123,287
chrysalis,multisig-sm-10,838964,838446,835093,843353,4154,3
chrysalis-aot,multisig-sm-10,868181,872408,848690,883443,17758,3
haskell,multisig-sm-10,285608,285608,284063,287758,8543,0
opshin,multisig-sm-10,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-10,3277221,3277221,0,0,0,1842
plutuz,multisig-sm-10,593849,587489,565229,1041674,21118,8420
scalus-cek,multisig-sm-10,410142,410142,410142,410142,0,1
scalus-jit,multisig-sm-10,723888,723888,723888,723888,0,1
uplc-turbo,multisig-sm-10,723058,722343,706962,760644,7566,100
blaze-jsc,ping-pong-1,1090000,1090000,866800,2215500,25397,459
blaze-v8,ping-pong-1,1093600,1093600,894600,1991700,22746,458
chrysalis,ping-pong-1,548365,545330,537447,562319,12710,3
chrysalis-aot,ping-pong-1,575155,575338,573180,576947,1890,3
haskell,ping-pong-1,168716,168716,168215,169228,2394,0
opshin,ping-pong-1,194660000,194660000,187740000,209420000,8090000,20
plutigo,ping-pong-1,2074025,2074025,0,0,0,2919
plutuz,ping-pong-1,420250,411455,388006,594736,24703,10000
scalus-cek,ping-pong-1,253175,253175,253175,253175,0,1
scalus-jit,ping-pong-1,231535,231535,231535,231535,0,1
uplc-turbo,ping-pong-1,473714,479160,458389,488577,9331,100
blaze-jsc,ping-pong-2,1098200,1098200,863900,1942700,25807,456
blaze-v8,ping-pong-2,1105600,1105600,903300,1993100,22996,453
chrysalis,ping-pong-2,544541,544277,542546,546801,2140,3
chrysalis-aot,ping-pong-2,560885,559810,559673,563174,1982,3
haskell,ping-pong-2,165568,165568,165135,166169,2049,0
opshin,ping-pong-2,194590000,194590000,187760000,210410000,8240000,20
plutigo,ping-pong-2,2084583,2084583,0,0,0,2918
plutuz,ping-pong-2,417804,410597,393625,855575,22293,10000
scalus-cek,ping-pong-2,243641,243641,243641,243641,0,1
scalus-jit,ping-pong-2,223277,223277,223277,223277,0,1
uplc-turbo,ping-pong-2,464786,462392,458220,485776,6934,100
blaze-jsc,ping-pong_2-1,764900,764900,596400,1695400,17975,655
blaze-v8,ping-pong_2-1,774700,774700,604600,1531400,15958,646
chrysalis,ping-pong_2-1,410652,410170,408219,413567,2706,3
chrysalis-aot,ping-pong_2-1,435326,436032,432214,437734,2826,3
haskell,ping-pong_2-1,102325,102325,101851,102980,2365,0
opshin,ping-pong_2-1,141050000,141050000,133020000,157870000,8400000,20
plutigo,ping-pong_2-1,1444054,1444054,0,0,0,4197
plutuz,ping-pong_2-1,321572,315998,305694,503132,13566,10000
scalus-cek,ping-pong_2-1,146921,146921,146921,146921,0,1
scalus-jit,ping-pong_2-1,85341,85341,85341,85341,0,1
uplc-turbo,ping-pong_2-1,345773,345396,338253,375400,3741,100
blaze-jsc,prism-1,533400,533400,443700,1044999,8214,938
blaze-v8,prism-1,537600,537600,459400,951300,6558,931
chrysalis,prism-1,234745,234510,233342,236383,1534,3
chrysalis-aot,prism-1,243786,244026,242690,244642,997,3
haskell,prism-1,80716,80716,80461,81011,1147,0
opshin,prism-1,85310000,85310000,81590000,102180000,5830000,24
plutigo,prism-1,1029348,1029348,0,0,0,5913
plutuz,prism-1,178053,173889,170307,286406,9475,10000
scalus-cek,prism-1,112219,112219,112219,112219,0,1
scalus-jit,prism-1,13368,13368,13368,13368,0,1
uplc-turbo,prism-1,237605,230624,227325,303765,16955,100
blaze-jsc,prism-2,1295400,1295400,1083000,2070700,25389,387
blaze-v8,prism-2,1264400,1264400,1103100,2140400,20230,396
chrysalis,prism-2,649355,648004,647947,652115,2390,3
chrysalis-aot,prism-2,662463,664635,657684,665071,4144,3
haskell,prism-2,207422,207422,206976,207946,2038,0
opshin,prism-2,228790000,228790000,218490000,248450000,9870000,20
plutigo,prism-2,2544821,2544821,0,0,0,2346
plutuz,prism-2,487707,482102,452323,1606606,22268,10000
scalus-cek,prism-2,287331,287331,287331,287331,0,1
scalus-jit,prism-2,405458,405458,405458,405458,0,1
uplc-turbo,prism-2,571408,568277,557273,587195,9988,100
blaze-jsc,prism-3,1073900,1073900,901500,2025500,19008,466
blaze-v8,prism-3,1045099,1045099,898600,1757700,14944,479
chrysalis,prism-3,489019,489063,488586,489409,412,3
chrysalis-aot,prism-3,498142,498108,497172,499148,988,3
haskell,prism-3,186101,186101,185300,186908,3694,0
opshin,prism-3,178020000,178020000,173910000,193240000,6280000,20
plutigo,prism-3,2157470,2157470,0,0,0,2782
plutuz,prism-3,344456,338167,325366,4099840,41686,10000
scalus-cek,prism-3,268527,268527,268527,268527,0,1
scalus-jit,prism-3,68351,68351,68351,68351,0,1
uplc-turbo,prism-3,470631,473043,460590,484077,5904,100
blaze-jsc,pubkey-1,454800,454800,380900,1193400,7094,1100
blaze-v8,pubkey-1,444100,444100,388400,845100,5107,1126
chrysalis,pubkey-1,211265,210714,210542,212538,1106,3
chrysalis-aot,pubkey-1,221885,221925,221791,221937,80,3
haskell,pubkey-1,69259,69259,68982,69637,1439,0
opshin,pubkey-1,72740000,72740000,70360000,88110000,5080000,28
plutigo,pubkey-1,918317,918317,0,0,0,6580
plutuz,pubkey-1,159962,156061,151668,250204,9039,10000
scalus-cek,pubkey-1,104080,104080,104080,104080,0,1
scalus-jit,pubkey-1,11767,11767,11767,11767,0,1
uplc-turbo,pubkey-1,204473,204933,200967,210762,2468,100
blaze-jsc,stablecoin_1-1,5352800,5352800,4690500,6260500,94744,94
blaze-v8,stablecoin_1-1,5545100,5545100,4697500,8368000,147499,91
chrysalis,stablecoin_1-1,1355757,1353497,1351151,1362621,6059,3
chrysalis-aot,stablecoin_1-1,1384246,1381011,1380391,1391335,6147,3
haskell,stablecoin_1-1,501797,501797,500173,502945,6087,0
opshin,stablecoin_1-1,-1,-1,-1,-1,-1,0
plutigo,stablecoin_1-1,4685902,4685902,0,0,0,1279
plutuz,stablecoin_1-1,1027360,1025999,981167,4121674,49725,4867
scalus-cek,stablecoin_1-1,707205,707205,707205,707205,0,1
uplc-turbo,stablecoin_1-1,1165364,1164719,1154068,1228219,8565,100
blaze-jsc,stablecoin_1-2,604500,604500,508800,1394800,10155,828
blaze-v8,stablecoin_1-2,608700,608700,521499,1133000,7730,822
chrysalis,stablecoin_1-2,268426,265773,265208,274298,5092,3
chrysalis-aot,stablecoin_1-2,282943,283081,282627,283120,274,3
haskell,stablecoin_1-2,93818,93818,93587,94237,1263,0
opshin,stablecoin_1-2,94270000,94270000,91870000,110290000,4930000,22
plutigo,stablecoin_1-2,1223259,1223259,0,0,0,4699
plutuz,stablecoin_1-2,199253,195199,189066,276523,9796,10000
scalus-cek,stablecoin_1-2,132279,132279,132279,132279,0,1
scalus-jit,stablecoin_1-2,31577,31577,31577,31577,0,1
uplc-turbo,stablecoin_1-2,269186,269747,266134,276944,2169,100
blaze-jsc,stablecoin_1-3,5765100,5765100,5071300,6399700,99736,87
blaze-v8,stablecoin_1-3,5840800,5840800,5124000,6689500,108638,86
chrysalis,stablecoin_1-3,1534856,1531111,1528172,1545285,9150,3
chrysalis-aot,stablecoin_1-3,1566419,1552549,1549965,1596744,26293,3
haskell,stablecoin_1-3,553694,553694,551862,555720,8410,0
opshin,stablecoin_1-3,-1,-1,-1,-1,-1,0
plutigo,stablecoin_1-3,5208976,5208976,0,0,0,1152
plutuz,stablecoin_1-3,1145402,1144445,1098344,1538274,22239,4366
scalus-cek,stablecoin_1-3,796449,796449,796449,796449,0,1
uplc-turbo,stablecoin_1-3,1308814,1303585,1292731,1347011,11781,100
blaze-jsc,stablecoin_1-4,634900,634900,540500,1252900,10285,788
blaze-v8,stablecoin_1-4,641000,641000,553900,1121600,8140,780
chrysalis,stablecoin_1-4,281313,280755,279826,283359,1831,3
chrysalis-aot,stablecoin_1-4,288206,285827,284960,293830,4889,3
haskell,stablecoin_1-4,102077,102077,101517,102908,2829,0
opshin,stablecoin_1-4,99770000,99770000,96370000,117410000,5380000,21
plutigo,stablecoin_1-4,1269799,1269799,0,0,0,4716
plutuz,stablecoin_1-4,208893,204583,197822,1356717,15071,10000
scalus-cek,stablecoin_1-4,141547,141547,141547,141547,0,1
scalus-jit,stablecoin_1-4,34050,34050,34050,34050,0,1
uplc-turbo,stablecoin_1-4,285853,286541,278820,301427,4007,100
blaze-jsc,stablecoin_1-5,6788200,6788200,5856500,7531400,83494,74
blaze-v8,stablecoin_1-5,6806000,6806000,5923400,7603500,78268,74
chrysalis,stablecoin_1-5,1885902,1890327,1874781,1892597,9697,3
chrysalis-aot,stablecoin_1-5,1896859,1901756,1886269,1902552,9179,3
haskell,stablecoin_1-5,713002,713002,710652,715533,10354,0
opshin,stablecoin_1-5,-1,-1,-1,-1,-1,0
plutigo,stablecoin_1-5,6658504,6658504,0,0,0,903
plutuz,stablecoin_1-5,1427604,1421084,1358230,5449802,81400,3503
scalus-cek,stablecoin_1-5,1005905,1005905,1005905,1005905,0,1
uplc-turbo,stablecoin_1-5,1652634,1652201,1607941,1726159,18028,100
blaze-jsc,stablecoin_1-6,763900,763900,652900,1318700,11611,655
blaze-v8,stablecoin_1-6,773000,773000,670800,1240400,9353,647
chrysalis,stablecoin_1-6,333642,332456,330762,337707,3620,3
chrysalis-aot,stablecoin_1-6,328146,327903,327739,328795,568,3
haskell,stablecoin_1-6,122351,122351,121571,124197,4995,0
opshin,stablecoin_1-6,122160000,122160000,115580000,143180000,6130000,20
plutigo,stablecoin_1-6,1558107,1558107,0,0,0,3897
plutuz,stablecoin_1-6,242896,238126,230759,2446673,24882,10000
scalus-cek,stablecoin_1-6,170896,170896,170896,170896,0,1
scalus-jit,stablecoin_1-6,41079,41079,41079,41079,0,1
uplc-turbo,stablecoin_1-6,333264,331564,329171,341104,3276,100
blaze-jsc,stablecoin_2-1,5293000,5293000,4605100,6116500,96332,95
blaze-v8,stablecoin_2-1,5382200,5382200,4681700,6758700,107105,93
chrysalis,stablecoin_2-1,1365574,1368370,1359769,1368584,5029,3
chrysalis-aot,stablecoin_2-1,1390337,1378454,1377638,1414920,21292,3
haskell,stablecoin_2-1,493639,493639,492158,496268,8748,0
opshin,stablecoin_2-1,-1,-1,-1,-1,-1,0
plutigo,stablecoin_2-1,4603673,4603673,0,0,0,1302
plutuz,stablecoin_2-1,1050138,1047212,995935,1536353,25067,4762
scalus-cek,stablecoin_2-1,697397,697397,697397,697397,0,1
uplc-turbo,stablecoin_2-1,1164762,1158645,1140942,1202775,15534,100
blaze-jsc,stablecoin_2-2,605900,605900,510000,1391500,10118,826
blaze-v8,stablecoin_2-2,611000,611000,526800,1211300,8004,819
chrysalis,stablecoin_2-2,267521,267340,266724,268498,900,3
chrysalis-aot,stablecoin_2-2,279148,279073,278609,279763,580,3
haskell,stablecoin_2-2,96689,96689,96322,96917,1227,0
opshin,stablecoin_2-2,96440000,96440000,93330000,111830000,5220000,21
plutigo,stablecoin_2-2,1213076,1213076,0,0,0,4971
plutuz,stablecoin_2-2,201007,196657,191521,380480,10381,10000
scalus-cek,stablecoin_2-2,134062,134062,134062,134062,0,1
scalus-jit,stablecoin_2-2,32368,32368,32368,32368,0,1
uplc-turbo,stablecoin_2-2,273515,271543,269196,295015,3932,100
blaze-jsc,stablecoin_2-3,5804900,5804900,5041500,6896100,109132,87
blaze-v8,stablecoin_2-3,5802500,5802500,5053800,7162500,111988,87
chrysalis,stablecoin_2-3,1543090,1543154,1539735,1546382,3324,3
