vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
opshin,pubkey-1,76270000,76270000,71670000,111500000,9580000,27
plutigo,pubkey-1,654750,654750,0,0,0,9126
plutuz,pubkey-1,160738,156510,152646,400413,10297,10000
scalus-cek,pubkey-1,108643,108643,108643,108643,0,1
scalus-jit,pubkey-1,13234,13234,13234,13234,0,1
uplc-turbo,pubkey-1,126542,126600,122532,135064,3265,100
uplc-turbo-bc,pubkey-1,85374,85204,84459,92333,918,100
blaze-jsc,stablecoin_1-1,5669000,5669000,4851200,6839800,121883,89
blaze-v8,stablecoin_1-1,5762700,5762700,4917500,6915800,129660,87
chrysalis,stablecoin_1-1,1104871,1105066,1102387,1107159,2391,3
chrysalis-aot,stablecoin_1-1,1078907,1078716,1078262,1079743,758,3
haskell,stablecoin_1-1,502600,502600,499074,506240,15237,0
opshin,stablecoin_1-1,-1,-1,-1,-1,-1,0
plutigo,stablecoin_1-1,3307248,3307248,0,0,0,1838
plutuz,stablecoin_1-1,1077356,1043678,986976,1594671,116225,4641
scalus-cek,stablecoin_1-1,767546,767546,767546,767546,0,1
scalus-jit,stablecoin_1-1,-1,-1,-1,-1,-1,0
uplc-turbo,stablecoin_1-1,642512,641049,631528,737859,10743,100
uplc-turbo-bc,stablecoin_1-1,501934,496625,488960,540545,11210,100
blaze-jsc,stablecoin_1-2,668000,668000,543400,1981000,12090,749
blaze-v8,stablecoin_1-2,634400,634400,540300,1643400,9325,789
chrysalis,stablecoin_1-2,198401,198635,196866,199701,1431,3
chrysalis-aot,stablecoin_1-2,192941,192985,192237,193600,682,3
haskell,stablecoin_1-2,94911,94911,94513,95631,2206,0
opshin,stablecoin_1-2,100060000,100060000,96330000,117450000,6030000,20
plutigo,stablecoin_1-2,872437,872437,0,0,0,6796
plutuz,stablecoin_1-2,201869,194630,189277,802854,17039,10000
scalus-cek,stablecoin_1-2,146575,146575,146575,146575,0,1
scalus-jit,stablecoin_1-2,39430,39430,39430,39430,0,1
uplc-turbo,stablecoin_1-2,159226,159238,157379,162983,1139,100
uplc-turbo-bc,stablecoin_1-2,122916,120666,119633,140469,4166,100
blaze-jsc,stablecoin_1-3,6258800,6258800,5320400,7878900,141448,80
blaze-v8,stablecoin_1-3,6221500,6221500,5304000,7100300,128162,81
chrysalis,stablecoin_1-3,1245234,1243747,1242566,1249390,3647,3
chrysalis-aot,stablecoin_1-3,1194124,1195885,1190061,1196427,3529,3
haskell,stablecoin_1-3,560397,560397,556828,564097,15791,0
opshin,stablecoin_1-3,-1,-1,-1,-1,-1,0
plutigo,stablecoin_1-3,3743706,3743706,0,0,0,1615
plutuz,stablecoin_1-3,1194133,1166733,1104474,2882352,98215,4188
scalus-cek,stablecoin_1-3,889084,889084,889084,889084,0,1
scalus-jit,stablecoin_1-3,-1,-1,-1,-1,-1,0
uplc-turbo,stablecoin_1-3,710595,707716,694948,779817,11754,100
uplc-turbo-bc,stablecoin_1-3,564422,563529,553223,581999,3776,100
blaze-jsc,stablecoin_1-4,669700,669700,567700,1368600,10112,747
blaze-v8,stablecoin_1-4,667700,667700,567800,1256900,9414,749
chrysalis,stablecoin_1-4,209647,209896,207705,211340,1830,3
chrysalis-aot,stablecoin_1-4,205231,206082,202416,207197,2501,3
haskell,stablecoin_1-4,100387,100387,99698,101531,3662,0
opshin,stablecoin_1-4,100510000,100510000,96640000,121190000,6790000,20
plutigo,stablecoin_1-4,913231,913231,0,0,0,6680
plutuz,stablecoin_1-4,206136,201619,196688,372668,10467,10000
scalus-cek,stablecoin_1-4,153548,153548,153548,153548,0,1
scalus-jit,stablecoin_1-4,40415,40415,40415,40415,0,1
uplc-turbo,stablecoin_1-4,166884,165168,163695,187632,4283,100
uplc-turbo-bc,stablecoin_1-4,131318,128468,126926,164829,6647,100
blaze-jsc,stablecoin_1-5,7434100,7434100,6261900,8677300,123406,68
blaze-v8,stablecoin_1-5,7406000,7406000,6303800,8423100,106646,68
chrysalis,stablecoin_1-5,1569968,1571138,1540447,1598320,28954,3
chrysalis-aot,stablecoin_1-5,1495899,1505348,1476924,1505426,16432,3
haskell,stablecoin_1-5,704121,704121,700271,708764,17291,0
opshin,stablecoin_1-5,-1,-1,-1,-1,-1,0
plutigo,stablecoin_1-5,4626974,4626974,0,0,0,1293
plutuz,stablecoin_1-5,1410147,1404098,1348425,2048452,49472,3546
scalus-cek,stablecoin_1-5,1085259,1085259,1085259,1085259,0,1
scalus-jit,stablecoin_1-5,-1,-1,-1,-1,-1,0
uplc-turbo,stablecoin_1-5,850017,845953,827759,1024828,27078,100
uplc-turbo-bc,stablecoin_1-5,711967,708557,702116,771051,10341,100
blaze-jsc,stablecoin_1-6,805200,805200,685800,1458500,11594,621
blaze-v8,stablecoin_1-6,823100,823100,706700,1274400,11029,608
chrysalis,stablecoin_1-6,244050,243458,243266,245425,1194,3
chrysalis-aot,stablecoin_1-6,237678,236457,236035,240541,2488,3
haskell,stablecoin_1-6,124015,124015,123368,125602,3957,0
opshin,stablecoin_1-6,120480000,120480000,114610000,138650000,7970000,20
plutigo,stablecoin_1-6,1100533,1100533,0,0,0,5470
plutuz,stablecoin_1-6,238420,232966,227574,472110,12479,10000
scalus-cek,stablecoin_1-6,187277,187277,187277,187277,0,1
scalus-jit,stablecoin_1-6,48145,48145,48145,48145,0,1
uplc-turbo,stablecoin_1-6,197414,194786,193689,243122,6135,100
uplc-turbo-bc,stablecoin_1-6,160960,157851,156265,212144,9116,100
blaze-jsc,stablecoin_2-1,5677700,5677700,4853900,7219400,122070,89
blaze-v8,stablecoin_2-1,5740900,5740900,4920900,7874800,137207,88
chrysalis,stablecoin_2-1,1079593,1071558,1071233,1095988,14199,3
chrysalis-aot,stablecoin_2-1,1078905,1081357,1069854,1085504,8108,3
haskell,stablecoin_2-1,492699,492699,489837,498374,16313,0
opshin,stablecoin_2-1,-1,-1,-1,-1,-1,0
plutigo,stablecoin_2-1,3291707,3291707,0,0,0,1839
plutuz,stablecoin_2-1,1042477,1041761,992734,1715966,27708,4797
scalus-cek,stablecoin_2-1,775518,775518,775518,775518,0,1
scalus-jit,stablecoin_2-1,-1,-1,-1,-1,-1,0
uplc-turbo,stablecoin_2-1,656781,655782,637193,732017,14477,100
uplc-turbo-bc,stablecoin_2-1,500724,495199,492302,535793,9503,100
blaze-jsc,stablecoin_2-2,653100,653100,541000,1565900,10972,767
blaze-v8,stablecoin_2-2,631500,631500,541200,1222600,8841,792
chrysalis,stablecoin_2-2,196369,196336,196292,196478,97,3
chrysalis-aot,stablecoin_2-2,193658,192037,191843,197093,2976,3
haskell,stablecoin_2-2,94885,94885,94300,95626,2776,0
opshin,stablecoin_2-2,96510000,96510000,92020000,118050000,6130000,21
plutigo,stablecoin_2-2,872516,872516,0,0,0,7069
plutuz,stablecoin_2-2,198324,193795,189978,708597,12106,10000
scalus-cek,stablecoin_2-2,145378,145378,145378,145378,0,1
scalus-jit,stablecoin_2-2,34915,34915,34915,34915,0,1
uplc-turbo,stablecoin_2-2,166018,158567,157200,199953,15512,100
uplc-turbo-bc,stablecoin_2-2,120465,120309,118911,129963,1119,100
blaze-jsc,stablecoin_2-3,6333100,6333100,5279400,8994800,162760,79
blaze-v8,stablecoin_2-3,6281300,6281300,5362700,7412000,136932,80
chrysalis,stablecoin_2-3,1211175,1211691,1209100,1212733,1870,3
chrysalis-aot,stablecoin_2-3,1196127,1197267,1192649,1198464,3070,3
haskell,stablecoin_2-3,561659,561659,558241,565219,15785,0
opshin,stablecoin_2-3,-1,-1,-1,-1,-1,0
plutigo,stablecoin_2-3,3713315,3713315,0,0,0,1615
plutuz,stablecoin_2-3,1159826,1156418,1105464,1792603,38715,4311
scalus-cek,stablecoin_2-3,879317,879317,879317,879317,0,1
scalus-jit,stablecoin_2-3,-1,-1,-1,-1,-1,0
uplc-turbo,stablecoin_2-3,717826,709738,700559,941372,29017,100
uplc-turbo-bc,stablecoin_2-3,571357,564732,559698,721179,19027,100
blaze-jsc,stablecoin_2-4,669500,669500,568300,1244100,9975,747
blaze-v8,stablecoin_2-4,679500,679500,573100,1292400,10124,737
chrysalis,stablecoin_2-4,208920,206906,206621,213233,3738,3
chrysalis-aot,stablecoin_2-4,200621,200026,199728,202108,1296,3
haskell,stablecoin_2-4,101052,101052,100010,105511,7398,0
opshin,stablecoin_2-4,100780000,100780000,96430000,116920000,6160000,20
plutigo,stablecoin_2-4,907203,907203,0,0,0,6712
plutuz,stablecoin_2-4,216981,203354,196830,441536,28973,10000
scalus-cek,stablecoin_2-4,154881,154881,154881,154881,0,1
scalus-jit,stablecoin_2-4,38039,38039,38039,38039,0,1
uplc-turbo,stablecoin_2-4,172004,166105,164022,215850,13810,100
uplc-turbo-bc,stablecoin_2-4,129075,127752,126894,165399,5753,100
blaze-jsc,token-account-1,610900,610900,504100,1252000,10690,819
blaze-v8,token-account-1,611700,611700,509300,1241500,10154,818
chrysalis,token-account-1,226332,226244,225541,227212,838,3
chrysalis-aot,token-account-1,224958,225017,224384,225473,546,3
haskell,token-account-1,94183,94183,92830,97510,8067,0
opshin,token-account-1,107000000,107000000,103370000,125380000,6090000,20
plutigo,token-account-1,855231,855231,0,0,0,6862
plutuz,token-account-1,219333,214371,210211,652965,12455,10000
scalus-cek,token-account-1,146432,146432,146432,146432,0,1
scalus-jit,token-account-1,39389,39389,39389,39389,0,1
uplc-turbo,token-account-1,162937,162093,158888,173826,2635,100
uplc-turbo-bc,token-account-1,113613,113617,110343,134468,3057,100
blaze-jsc,token-account-2,951500,951500,809000,1822700,14653,526
blaze-v8,token-account-2,949200,949200,810700,1679700,13668,528
chrysalis,token-account-2,341553,340686,337655,346318,4396,3
chrysalis-aot,token-account-2,333831,334038,333378,334076,392,3
haskell,token-account-2,162475,162475,161402,167209,7668,0
opshin,token-account-2,170720000,170720000,163590000,196820000,8560000,20
plutigo,token-account-2,1419013,1419013,0,0,0,4297
plutuz,token-account-2,298652,292891,284538,484774,12930,10000
scalus-cek,token-account-2,256754,256754,256754,256754,0,1
scalus-jit,token-account-2,46883,46883,46883,46883,0,1
uplc-turbo,token-account-2,234000,231669,228184,255616,5242,100
uplc-turbo-bc,token-account-2,193521,192440,190657,205358,3180,100
blaze-jsc,uniswap-1,1143600,1143600,962700,2132700,19669,438
blaze-v8,uniswap-1,1132100,1132100,943600,1662000,17773,442
chrysalis,uniswap-1,427205,428334,421935,431345,4805,3
chrysalis-aot,uniswap-1,424207,423454,422528,426640,2157,3
haskell,uniswap-1,194517,194517,193742,195634,3746,0
opshin,uniswap-1,220170000,220170000,210450000,271730000,16600000,20
plutigo,uniswap-1,1702671,1702671,0,0,0,3549
plutuz,uniswap-1,352279,347359,333226,656310,17028,10000
scalus-cek,uniswap-1,337987,337987,337987,337987,0,1
scalus-jit,uniswap-1,58608,58608,58608,58608,0,1
uplc-turbo,uniswap-1,253765,252888,247084,262794,3013,100
uplc-turbo-bc,uniswap-1,225428,223353,219420,247990,4385,100
blaze-jsc,uniswap-2,728200,728200,597400,1675800,13180,687
blaze-v8,uniswap-2,718200,718200,592000,1339800,11993,697
chrysalis,uniswap-2,256771,256773,255214,258325,1555,3
chrysalis-aot,uniswap-2,250269,250233,249895,250681,394,3
haskell,uniswap-2,106574,106574,106144,107266,2182,0
opshin,uniswap-2,121260000,121260000,116730000,138760000,7020000,20
plutigo,uniswap-2,1001558,1001558,0,0,0,5949
plutuz,uniswap-2,257246,244024,234893,833203,32871,10000
scalus-cek,uniswap-2,168739,168739,168739,168739,0,1
scalus-jit,uniswap-2,55018,55018,55018,55018,0,1
uplc-turbo,uniswap-2,183876,181861,179227,225312,6352,100
uplc-turbo-bc,uniswap-2,137288,133969,131997,186132,9910,100
blaze-jsc,uniswap-3,5530800,5530800,5151500,6164600,43693,91
blaze-v8,uniswap-3,5610500,5610500,5069300,7089000,92573,90
chrysalis,uniswap-3,1571805,1570590,1570160,1574665,2486,3
chrysalis-aot,uniswap-3,1597578,1596323,1595925,1600484,2525,3
haskell,uniswap-3,877277,877277,870115,889519,40145,0
opshin,uniswap-3,755960000,755960000,734440000,791780000,15470000,20
plutigo,uniswap-3,6082798,6082798,0,0,0,1002
plutuz,uniswap-3,1409740,1396749,1331348,2027375,65348,3547
scalus-cek,uniswap-3,1319552,1319552,1319552,1319552,0,1
scalus-jit,uniswap-3,-1,-1,-1,-1,-1,0
uplc-turbo,uniswap-3,932351,935427,903936,998803,17590,100
uplc-turbo-bc,uniswap-3,868428,856080,850399,1098911,50808,100
blaze-jsc,uniswap-4,1059700,1059700,909000,2882100,16743,473
blaze-v8,uniswap-4,1050500,1050500,913200,3216800,16072,476
chrysalis,uniswap-4,301145,300332,299773,303330,1912,3
chrysalis-aot,uniswap-4,312357,308010,307883,321177,7639,3
haskell,uniswap-4,161283,161283,159903,163579,7580,0
opshin,uniswap-4,147700000,147700000,143260000,171970000,7390000,20
plutigo,uniswap-4,1450696,1450696,0,0,0,4162
plutuz,uniswap-4,300788,295079,282093,721275,19090,10000
scalus-cek,uniswap-4,242962,242962,242962,242962,0,1
scalus-jit,uniswap-4,62816,62816,62816,62816,0,1
uplc-turbo,uniswap-4,248086,246285,242584,258589,3919,100
uplc-turbo-bc,uniswap-4,207903,206583,205046,227421,3794,100
blaze-jsc,uniswap-5,3717900,3717900,2965000,4877600,68409,135
blaze-v8,uniswap-5,3832000,3832000,3069400,5099000,76640,131
chrysalis,uniswap-5,1080450,1079295,1078908,1083147,2343,3
chrysalis-aot,uniswap-5,1093326,1089225,1087649,1103105,8505,3
haskell,uniswap-5,570304,570304,567751,574692,14324,0
opshin,uniswap-5,516250000,516250000,497280000,552100000,16990000,20
plutigo,uniswap-5,4261219,4261219,0,0,0,1411
plutuz,uniswap-5,991265,983024,932537,1573742,37249,5045
scalus-cek,uniswap-5,835993,835993,835993,835993,0,1
scalus-jit,uniswap-5,-1,-1,-1,-1,-1,0
uplc-turbo,uniswap-5,691888,682877,675243,884355,33845,100
uplc-turbo-bc,uniswap-5,591991,587707,582156,684319,14798,100
blaze-jsc,uniswap-6,967300,967300,847400,1462800,11897,517
blaze-v8,uniswap-6,1101000,1101000,863200,2325200,26754,455
chrysalis,uniswap-6,303355,302722,301021,306323,2707,3
chrysalis-aot,uniswap-6,292774,292404,292386,293530,655,3
haskell,uniswap-6,153080,153080,151746,155460,7038,0
opshin,uniswap-6,148520000,148520000,141630000,166910000,7420000,20
plutigo,uniswap-6,1370582,1370582,0,0,0,4420
plutuz,uniswap-6,286207,279686,272780,531977,18202,10000
scalus-cek,uniswap-6,237052,237052,237052,237052,0,1
scalus-jit,uniswap-6,59741,59741,59741,59741,0,1
uplc-turbo,uniswap-6,236839,234985,232020,298950,8625,100
uplc-turbo-bc,uniswap-6,207432,202147,195476,269711,19819,100
blaze-jsc,vesting-1,1022799,1022799,839100,1541900,17898,490
blaze-v8,vesting-1,1077800,1077800,875600,2163600,19723,464
chrysalis,vesting-1,390818,390081,389955,392417,1386,3
chrysalis-aot,vesting-1,385616,388929,378637,389281,6046,3
haskell,vesting-1,177117,177117,174557,182281,15217,0
opshin,vesting-1,189790000,189790000,179310000,250380000,16790000,20
plutigo,vesting-1,1522022,1522022,0,0,0,3930
plutuz,vesting-1,352030,347156,332636,1012097,17613,10000
scalus-cek,vesting-1,270591,270591,270591,270591,0,1
scalus-jit,vesting-1,229617,229617,229617,229617,0,1
uplc-turbo,vesting-1,255755,255164,251795,269743,2982,100
uplc-turbo-bc,vesting-1,198874,195123,194192,255467,10548,100
