vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
opshin,future-settle-early-1,126480000,126480000,121310000,144910000,6770000,20
plutigo,future-settle-early-1,166331,166331,0,0,0,36090
plutuz,future-settle-early-1,241651,234410,226585,2163221,25908,10000
scalus-cek,future-settle-early-1,185650,185650,185650,185650,0,1
scalus-jit,future-settle-early-1,33355,33355,33355,33355,0,1
uplc-turbo,future-settle-early-1,181244,178824,172072,209699,8392,100
uplc-turbo-bc,future-settle-early-1,131421,131359,130524,134401,536,100
blaze-jsc,future-settle-early-2,1435300,1435300,1167900,2407900,26983,349
blaze-v8,future-settle-early-2,1453800,1453800,1208400,2238700,25296,344
chrysalis,future-settle-early-2,490151,489808,489635,491008,747,3
chrysalis-aot,future-settle-early-2,512635,512918,512015,512971,537,3
haskell,future-settle-early-2,243333,243333,242724,244131,3166,0
opshin,future-settle-early-2,244620000,244620000,239330000,268180000,7900000,20
plutigo,future-settle-early-2,301002,301002,0,0,0,19941
plutuz,future-settle-early-2,435692,430699,412909,2516704,29887,10000
scalus-cek,future-settle-early-2,397083,397083,397083,397083,0,1
scalus-jit,future-settle-early-2,146184,146184,146184,146184,0,1
uplc-turbo,future-settle-early-2,328065,326362,322512,349168,4358,100
uplc-turbo-bc,future-settle-early-2,277869,277676,275708,286415,1670,100
blaze-jsc,future-settle-early-3,1425000,1425000,1182600,2111000,24795,352
blaze-v8,future-settle-early-3,1477000,1477000,1206000,2296300,27324,339
chrysalis,future-settle-early-3,499942,502686,493260,503880,5817,3
chrysalis-aot,future-settle-early-3,501329,500729,500451,502807,1287,3
haskell,future-settle-early-3,243615,243615,242541,245028,5376,0
opshin,future-settle-early-3,246060000,246060000,240020000,267820000,7880000,20
plutigo,future-settle-early-3,300438,300438,0,0,0,19964
plutuz,future-settle-early-3,434918,429519,411108,2975094,32974,10000
scalus-cek,future-settle-early-3,402792,402792,402792,402792,0,1
scalus-jit,future-settle-early-3,136279,136279,136279,136279,0,1
uplc-turbo,future-settle-early-3,326112,325964,323917,330841,1182,100
uplc-turbo-bc,future-settle-early-3,285384,285936,276946,301075,5196,100
blaze-jsc,future-settle-early-4,2941900,2941900,2454600,4108600,66192,171
blaze-v8,future-settle-early-4,2953700,2953700,2463800,4113800,64686,170
chrysalis,future-settle-early-4,700873,701028,700226,701365,585,3
chrysalis-aot,future-settle-early-4,678486,678700,677553,679206,846,3
haskell,future-settle-early-4,292787,292787,291537,293951,5408,0
opshin,future-settle-early-4,-1,-1,-1,-1,-1,0
plutigo,future-settle-early-4,410260,410260,0,0,0,14624
plutuz,future-settle-early-4,648143,645524,608173,2836941,37233,7715
scalus-cek,future-settle-early-4,513809,513809,513809,513809,0,1
scalus-jit,future-settle-early-4,1455071,1455071,1455071,1455071,0,1
uplc-turbo,future-settle-early-4,423052,421569,418188,435205,4628,100
uplc-turbo-bc,future-settle-early-4,319781,320382,311687,331009,4886,100
blaze-jsc,game-sm-success_1-1,1234800,1234800,971000,2535300,29758,405
blaze-v8,game-sm-success_1-1,1262400,1262400,993000,2051200,29666,397
chrysalis,game-sm-success_1-1,443653,446431,438079,446449,4827,3
chrysalis-aot,game-sm-success_1-1,439006,439879,436320,440819,2373,3
haskell,game-sm-success_1-1,184572,184572,183681,185526,4078,0
opshin,game-sm-success_1-1,199880000,199880000,189260000,226630000,10810000,20
plutigo,game-sm-success_1-1,307531,307531,0,0,0,19498
plutuz,game-sm-success_1-1,428155,421769,405019,882219,19903,10000
scalus-cek,game-sm-success_1-1,287350,287350,287350,287350,0,1
scalus-jit,game-sm-success_1-1,464918,464918,464918,464918,0,1
uplc-turbo,game-sm-success_1-1,298289,297170,292560,309255,3265,100
uplc-turbo-bc,game-sm-success_1-1,209625,205552,202798,235112,8314,100
blaze-jsc,game-sm-success_1-2,574000,574000,488200,1112600,7002,872
blaze-v8,game-sm-success_1-2,583000,583000,497900,1441000,7287,858
chrysalis,game-sm-success_1-2,188254,187978,187567,189217,858,3
chrysalis-aot,game-sm-success_1-2,185931,186129,185095,186571,757,3
haskell,game-sm-success_1-2,87809,87809,87674,88019,721,0
opshin,game-sm-success_1-2,88470000,88470000,86160000,105240000,4970000,23
plutigo,game-sm-success_1-2,111955,111955,0,0,0,53584
plutuz,game-sm-success_1-2,190247,183684,178103,392268,14579,10000
scalus-cek,game-sm-success_1-2,140250,140250,140250,140250,0,1
scalus-jit,game-sm-success_1-2,33627,33627,33627,33627,0,1
uplc-turbo,game-sm-success_1-2,148672,148366,145988,161141,2229,100
uplc-turbo-bc,game-sm-success_1-2,113041,111599,110602,120543,2232,100
blaze-jsc,game-sm-success_1-3,1855900,1855900,1470700,2975600,45098,270
blaze-v8,game-sm-success_1-3,1894000,1894000,1484100,2896000,43940,264
chrysalis,game-sm-success_1-3,642932,645975,634345,648478,7541,3
chrysalis-aot,game-sm-success_1-3,641874,641151,640443,644028,1898,3
haskell,game-sm-success_1-3,290876,290876,289454,292540,6695,0
opshin,game-sm-success_1-3,301200000,301200000,293220000,319410000,8640000,20
plutigo,game-sm-success_1-3,406301,406301,0,0,0,14786
plutuz,game-sm-success_1-3,575072,568552,542142,1191996,28336,8695
scalus-cek,game-sm-success_1-3,479278,479278,479278,479278,0,1
scalus-jit,game-sm-success_1-3,595553,595553,595553,595553,0,1
uplc-turbo,game-sm-success_1-3,406194,408151,397950,417234,4531,100
uplc-turbo-bc,game-sm-success_1-3,326430,324006,318994,348046,5547,100
blaze-jsc,game-sm-success_1-4,691300,691300,576900,1228500,9954,724
blaze-v8,game-sm-success_1-4,691400,691400,579000,1255300,9748,724
chrysalis,game-sm-success_1-4,208228,208178,207876,208629,379,3
chrysalis-aot,game-sm-success_1-4,209404,207518,207475,213220,3304,3
haskell,game-sm-success_1-4,103073,103073,102577,103649,2297,0
opshin,game-sm-success_1-4,102830000,102830000,97460000,121660000,5850000,20
plutigo,game-sm-success_1-4,124863,124863,0,0,0,47781
plutuz,game-sm-success_1-4,207552,202389,196614,555347,13243,10000
scalus-cek,game-sm-success_1-4,158453,158453,158453,158453,0,1
scalus-jit,game-sm-success_1-4,35655,35655,35655,35655,0,1
uplc-turbo,game-sm-success_1-4,168870,169550,165051,174065,2195,100
uplc-turbo-bc,game-sm-success_1-4,131418,130232,128258,136345,2211,100
blaze-jsc,game-sm-success_2-1,1239400,1239400,962800,2515100,29993,404
blaze-v8,game-sm-success_2-1,1246100,1246100,991400,2092900,27788,402
chrysalis,game-sm-success_2-1,436799,435277,434470,440648,3358,3
chrysalis-aot,game-sm-success_2-1,433901,431793,429931,439981,5346,3
haskell,game-sm-success_2-1,181197,181197,180415,182181,3699,0
opshin,game-sm-success_2-1,198470000,198470000,189770000,234180000,12020000,20
plutigo,game-sm-success_2-1,309827,309827,0,0,0,19256
plutuz,game-sm-success_2-1,434146,424879,404769,977547,25164,10000
scalus-cek,game-sm-success_2-1,276713,276713,276713,276713,0,1
scalus-jit,game-sm-success_2-1,453433,453433,453433,453433,0,1
uplc-turbo,game-sm-success_2-1,298870,297599,294371,306706,3135,100
uplc-turbo-bc,game-sm-success_2-1,205371,203799,199521,213730,3395,100
blaze-jsc,game-sm-success_2-2,578900,578900,492300,1184000,7178,864
blaze-v8,game-sm-success_2-2,587800,587800,499600,1509800,7406,853
chrysalis,game-sm-success_2-2,187316,187305,187174,187469,147,3
chrysalis-aot,game-sm-success_2-2,186354,186920,184273,187868,1863,3
haskell,game-sm-success_2-2,88456,88456,88182,88877,1423,0
opshin,game-sm-success_2-2,89500000,89500000,86170000,105330000,6030000,23
plutigo,game-sm-success_2-2,111645,111645,0,0,0,53767
plutuz,game-sm-success_2-2,186873,182234,177534,589939,12873,10000
scalus-cek,game-sm-success_2-2,137309,137309,137309,137309,0,1
scalus-jit,game-sm-success_2-2,31844,31844,31844,31844,0,1
uplc-turbo,game-sm-success_2-2,147349,146855,145087,161318,1934,100
uplc-turbo-bc,game-sm-success_2-2,112081,111113,110212,118931,1850,100
blaze-jsc,game-sm-success_2-3,1849600,1849600,1456100,2964900,43835,271
blaze-v8,game-sm-success_2-3,1862100,1862100,1481500,2956100,41897,269
chrysalis,game-sm-success_2-3,640161,634636,633940,651908,10178,3
chrysalis-aot,game-sm-success_2-3,657540,657145,656586,658889,1201,3
haskell,game-sm-success_2-3,294215,294215,292578,295964,7397,0
opshin,game-sm-success_2-3,302590000,302590000,293000000,320640000,9800000,20
plutigo,game-sm-success_2-3,404141,404141,0,0,0,14839
plutuz,game-sm-success_2-3,571752,564992,540872,1022633,23884,8746
scalus-cek,game-sm-success_2-3,484537,484537,484537,484537,0,1
scalus-jit,game-sm-success_2-3,882339,882339,882339,882339,0,1
uplc-turbo,game-sm-success_2-3,400194,398847,394763,411232,4104,100
uplc-turbo-bc,game-sm-success_2-3,325332,322857,319895,352989,5839,100
blaze-jsc,game-sm-success_2-4,685700,685700,571400,1562000,9942,730
blaze-v8,game-sm-success_2-4,686200,686200,579900,1488200,9538,729
chrysalis,game-sm-success_2-4,206280,206628,205445,206768,727,3
chrysalis-aot,game-sm-success_2-4,206570,206570,206441,206699,129,3
haskell,game-sm-success_2-4,101627,101627,101333,102042,1540,0
opshin,game-sm-success_2-4,103230000,103230000,100200000,117220000,4720000,20
plutigo,game-sm-success_2-4,124454,124454,0,0,0,48034
plutuz,game-sm-success_2-4,210050,203189,197094,1885585,23238,10000
scalus-cek,game-sm-success_2-4,160202,160202,160202,160202,0,1
scalus-jit,game-sm-success_2-4,37694,37694,37694,37694,0,1
uplc-turbo,game-sm-success_2-4,165047,164665,163636,169827,1252,100
uplc-turbo-bc,game-sm-success_2-4,130386,129858,128951,135192,1472,100
blaze-jsc,game-sm-success_2-5,1836500,1836500,1432600,2726100,41872,273
blaze-v8,game-sm-success_2-5,1866100,1866100,1472400,3184700,42733,268
chrysalis,game-sm-success_2-5,632116,631687,631300,633363,1096,3
chrysalis-aot,game-sm-success_2-5,644648,643321,643041,647583,2545,3
haskell,game-sm-success_2-5,291766,291766,290595,293087,5422,0
opshin,game-sm-success_2-5,302720000,302720000,294300000,320340000,9300000,20
plutigo,game-sm-success_2-5,402804,402804,0,0,0,14890
plutuz,game-sm-success_2-5,573324,565797,542552,1594555,27565,8722
scalus-cek,game-sm-success_2-5,479450,479450,479450,479450,0,1
scalus-jit,game-sm-success_2-5,619913,619913,619913,619913,0,1
uplc-turbo,game-sm-success_2-5,402643,400363,395711,413972,5345,100
uplc-turbo-bc,game-sm-success_2-5,323984,321887,318747,335419,4956,100
blaze-jsc,game-sm-success_2-6,682700,682700,574600,1497400,9967,733
blaze-v8,game-sm-success_2-6,687700,687700,578400,1329100,9421,728
chrysalis,game-sm-success_2-6,218050,218011,216147,219991,1921,3
chrysalis-aot,game-sm-success_2-6,206447,206495,206232,206615,196,3
haskell,game-sm-success_2-6,103172,103172,102740,103601,1933,0
opshin,game-sm-success_2-6,101420000,101420000,97080000,120230000,5760000,20
plutigo,game-sm-success_2-6,123913,123913,0,0,0,48424
plutuz,game-sm-success_2-6,206069,201515,196694,437149,10768,10000
scalus-cek,game-sm-success_2-6,160633,160633,160633,160633,0,1
scalus-jit,game-sm-success_2-6,36329,36329,36329,36329,0,1
uplc-turbo,game-sm-success_2-6,167409,168435,163980,181623,2565,100
uplc-turbo-bc,game-sm-success_2-6,130725,129538,128301,134870,2018,100
blaze-jsc,guardrail-sorted-large,1482000,1482000,1166300,4162200,33493,338
blaze-v8,guardrail-sorted-large,1443100,1443100,1198100,2224400,22800,347
chrysalis,guardrail-sorted-large,364572,364148,363178,366391,1647,3
chrysalis-aot,guardrail-sorted-large,396167,396111,396015,396373,185,3
haskell,guardrail-sorted-large,196312,196312,195638,197261,3490,0
opshin,guardrail-sorted-large,18360000,18360000,15920000,35010000,4980000,109
plutigo,guardrail-sorted-large,267922,267922,0,0,0,22404
plutuz,guardrail-sorted-large,295387,289711,281156,2406252,26326,10000
scalus-cek,guardrail-sorted-large,389101,389101,389101,389101,0,1
scalus-jit,guardrail-sorted-large,298298,298298,298298,298298,0,1
uplc-turbo,guardrail-sorted-large,301757,300390,296017,310274,4425,100
uplc-turbo-bc,guardrail-sorted-large,242461,240455,238569,265946,4186,100
blaze-jsc,guardrail-sorted-small,315100,315100,214500,2394300,12635,1587
blaze-v8,guardrail-sorted-small,262400,262400,217000,923300,3437,1906
chrysalis,guardrail-sorted-small,95037,94303,94185,96624,1374,3
chrysalis-aot,guardrail-sorted-small,91940,91238,90743,93839,1662,3
haskell,guardrail-sorted-small,30246,30246,30076,30645,1028,0
opshin,guardrail-sorted-small,14300000,14300000,12120000,31550000,4690000,140
plutigo,guardrail-sorted-small,56068,56068,0,0,0,106618
plutuz,guardrail-sorted-small,87297,84672,82091,318757,7554,10000
scalus-cek,guardrail-sorted-small,51322,51322,51322,51322,0,1
scalus-jit,guardrail-sorted-small,99188,99188,99188,99188,0,1
uplc-turbo,guardrail-sorted-small,66456,66065,65502,74528,1106,100
uplc-turbo-bc,guardrail-sorted-small,40319,39936,39348,42033,658,100
blaze-jsc,guardrail-unsorted-large,1895100,1895100,1569900,5755700,42260,264
blaze-v8,guardrail-unsorted-large,1881300,1881300,1575100,2542400,26150,266
chrysalis,guardrail-unsorted-large,498871,498981,496677,500954,2140,3
chrysalis-aot,guardrail-unsorted-large,520875,517278,516127,529219,7249,3
haskell,guardrail-unsorted-large,267869,267869,266883,269035,4559,0
opshin,guardrail-unsorted-large,18620000,18620000,15820000,37440000,5230000,108
plutigo,guardrail-unsorted-large,334317,334317,0,0,0,17934
plutuz,guardrail-unsorted-large,392461,385408,370988,967851,29198,10000
scalus-cek,guardrail-unsorted-large,559527,559527,559527,559527,0,1
scalus-jit,guardrail-unsorted-large,344170,344170,344170,344170,0,1
uplc-turbo,guardrail-unsorted-large,360080,358490,356251,370845,3786,100
uplc-turbo-bc,guardrail-unsorted-large,320768,318422,314146,329672,4540,100
blaze-jsc,guardrail-unsorted-small,337500,337500,208700,3495300,15795,1482
blaze-v8,guardrail-unsorted-small,261200,261200,210700,1064200,3813,1915
chrysalis,guardrail-unsorted-small,86532,86541,86319,86736,208,3
chrysalis-aot,guardrail-unsorted-small,88296,88312,88247,88328,42,3
haskell,guardrail-unsorted-small,30158,30158,30060,30304,487,0
opshin,guardrail-unsorted-small,14130000,14130000,11870000,35120000,4870000,142
plutigo,guardrail-unsorted-small,54481,54481,0,0,0,109534
plutuz,guardrail-unsorted-small,85678,82982,81072,224448,7430,10000
scalus-cek,guardrail-unsorted-small,47553,47553,47553,47553,0,1
scalus-jit,guardrail-unsorted-small,93527,93527,93527,93527,0,1
uplc-turbo,guardrail-unsorted-small,66376,65587,64901,74865,1632,100
uplc-turbo-bc,guardrail-unsorted-small,39705,39368,39073,42692,631,100
blaze-jsc,multisig-sm-01,1278900,1278900,1005200,2410600,31844,392
blaze-v8,multisig-sm-01,1311800,1311800,1030300,2949200,33057,382
chrysalis,multisig-sm-01,468099,467926,467353,469017,845,3
chrysalis-aot,multisig-sm-01,472321,472480,471804,472678,458,3
haskell,multisig-sm-01,187044,187044,186395,187896,3079,0
opshin,multisig-sm-01,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-01,336388,336388,0,0,0,17790
plutuz,multisig-sm-01,460267,452265,431210,1184161,25966,10000
scalus-cek,multisig-sm-01,297518,297518,297518,297518,0,1
scalus-jit,multisig-sm-01,620539,620539,620539,620539,0,1
uplc-turbo,multisig-sm-01,310795,308926,306646,319843,3596,100
uplc-turbo-bc,multisig-sm-01,211489,209423,206926,236061,4458,100
blaze-jsc,multisig-sm-02,1257700,1257700,999900,2358500,30184,398
blaze-v8,multisig-sm-02,1280100,1280100,1024600,2165700,29570,391
chrysalis,multisig-sm-02,457245,457660,456028,458047,1071,3
chrysalis-aot,multisig-sm-02,457356,454648,453130,464290,6052,3
haskell,multisig-sm-02,183604,183604,182771,184430,3622,0
opshin,multisig-sm-02,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-02,332503,332503,0,0,0,17998
plutuz,multisig-sm-02,456248,447900,428030,972581,23715,10000
scalus-cek,multisig-sm-02,286260,286260,286260,286260,0,1
scalus-jit,multisig-sm-02,603352,603352,603352,603352,0,1
uplc-turbo,multisig-sm-02,306102,305320,302992,314066,2458,100
uplc-turbo-bc,multisig-sm-02,206112,208300,200405,212955,3636,100
blaze-jsc,multisig-sm-03,1271000,1271000,1018600,2490100,31647,394
blaze-v8,multisig-sm-03,1297800,1297800,1034400,2444400,31147,386
chrysalis,multisig-sm-03,459119,457819,454915,464623,4982,3
chrysalis-aot,multisig-sm-03,458943,458305,458100,460424,1286,3
haskell,multisig-sm-03,181445,181445,181104,182147,1994,0
opshin,multisig-sm-03,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-03,337303,337303,0,0,0,17803
plutuz,multisig-sm-03,457316,447965,427179,1009111,24654,10000
scalus-cek,multisig-sm-03,287115,287115,287115,287115,0,1
scalus-jit,multisig-sm-03,831354,831354,831354,831354,0,1
uplc-turbo,multisig-sm-03,308072,307115,304153,319400,3159,100
uplc-turbo-bc,multisig-sm-03,206240,203768,199816,215382,4058,100
blaze-jsc,multisig-sm-04,1307200,1307200,1028500,2472600,33725,383
blaze-v8,multisig-sm-04,1312400,1312400,1040800,2390200,32547,381
chrysalis,multisig-sm-04,462881,462659,458812,467171,4183,3
chrysalis-aot,multisig-sm-04,469421,469220,468230,470812,1302,3
haskell,multisig-sm-04,182736,182736,182502,183061,1172,0
opshin,multisig-sm-04,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-04,335782,335782,0,0,0,17877
plutuz,multisig-sm-04,458537,449664,430429,1098104,26700,10000
scalus-cek,multisig-sm-04,292048,292048,292048,292048,0,1
scalus-jit,multisig-sm-04,648730,648730,648730,648730,0,1
uplc-turbo,multisig-sm-04,308730,308241,306515,316497,1747,100
uplc-turbo-bc,multisig-sm-04,206586,205127,203216,213403,3079,100
blaze-jsc,multisig-sm-05,1650200,1650200,1331500,2605900,35479,303
blaze-v8,multisig-sm-05,1699800,1699800,1345200,2752200,38075,295
chrysalis,multisig-sm-05,605630,605837,603666,607387,1869,3
chrysalis-aot,multisig-sm-05,603819,604024,602892,604541,843,3
haskell,multisig-sm-05,257258,257258,256789,257883,2480,0
opshin,multisig-sm-05,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-05,388773,388773,0,0,0,15444
plutuz,multisig-sm-05,578846,572902,536002,1431580,30935,8638
scalus-cek,multisig-sm-05,426870,426870,426870,426870,0,1
scalus-jit,multisig-sm-05,831608,831608,831608,831608,0,1
uplc-turbo,multisig-sm-05,374267,371654,368511,385434,4749,100
uplc-turbo-bc,multisig-sm-05,281556,279059,276330,308783,5459,100
blaze-jsc,multisig-sm-06,1281400,1281400,1003700,2570000,32035,391
blaze-v8,multisig-sm-06,1307600,1307600,1027099,2485200,33082,383
chrysalis,multisig-sm-06,463218,463196,462857,463599,371,3
chrysalis-aot,multisig-sm-06,469175,470053,465042,472428,3770,3
haskell,multisig-sm-06,185876,185876,185586,186381,1579,0
opshin,multisig-sm-06,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-06,335976,335976,0,0,0,17828
plutuz,multisig-sm-06,464419,454925,433389,1048557,26311,10000
scalus-cek,multisig-sm-06,297841,297841,297841,297841,0,1
scalus-jit,multisig-sm-06,569133,569133,569133,569133,0,1
uplc-turbo,multisig-sm-06,311072,309009,306987,317985,3501,100
uplc-turbo-bc,multisig-sm-06,208508,206905,204572,232377,4052,100
blaze-jsc,multisig-sm-07,1235500,1235500,996800,2520200,28045,405
blaze-v8,multisig-sm-07,1269100,1269100,1017200,2299500,28427,395
chrysalis,multisig-sm-07,455727,455668,454517,456996,1240,3
chrysalis-aot,multisig-sm-07,457307,455666,452166,464087,6127,3
haskell,multisig-sm-07,182432,182432,181977,183261,2627,0
opshin,multisig-sm-07,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-07,333754,333754,0,0,0,17944
plutuz,multisig-sm-07,455988,448124,428109,1020583,26838,10000
scalus-cek,multisig-sm-07,289975,289975,289975,289975,0,1
scalus-jit,multisig-sm-07,584311,584311,584311,584311,0,1
uplc-turbo,multisig-sm-07,307702,305897,303535,329623,3977,100
uplc-turbo-bc,multisig-sm-07,204165,202408,200225,211716,3491,100
blaze-jsc,multisig-sm-08,1256600,1256600,1000200,2419000,29781,398
blaze-v8,multisig-sm-08,1280000,1280000,1025800,2442900,29824,391
chrysalis,multisig-sm-08,483700,482364,479103,489632,5389,3
chrysalis-aot,multisig-sm-08,454850,455148,453654,455749,1078,3
haskell,multisig-sm-08,181708,181708,181390,182179,1695,0
opshin,multisig-sm-08,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-08,336427,336427,0,0,0,17839
plutuz,multisig-sm-08,450191,443919,426109,1030033,19506,10000
scalus-cek,multisig-sm-08,290088,290088,290088,290088,0,1
scalus-jit,multisig-sm-08,553015,553015,553015,553015,0,1
uplc-turbo,multisig-sm-08,310092,308162,305497,317963,3798,100
uplc-turbo-bc,multisig-sm-08,203647,203270,201858,209343,1142,100
blaze-jsc,multisig-sm-09,1286200,1286200,1000400,2602400,32412,389
blaze-v8,multisig-sm-09,1295800,1295800,1035199,2958700,31747,386
chrysalis,multisig-sm-09,464559,462795,462090,468791,3682,3
chrysalis-aot,multisig-sm-09,462176,462027,459266,465236,2987,3
haskell,multisig-sm-09,184577,184577,183780,185747,3965,0
opshin,multisig-sm-09,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-09,336785,336785,0,0,0,17802
plutuz,multisig-sm-09,459462,450295,430239,956850,24424,10000
scalus-cek,multisig-sm-09,296515,296515,296515,296515,0,1
scalus-jit,multisig-sm-09,642678,642678,642678,642678,0,1
uplc-turbo,multisig-sm-09,311482,309542,306077,319618,3420,100
uplc-turbo-bc,multisig-sm-09,206932,205000,203966,222482,3685,100
blaze-jsc,multisig-sm-10,1665200,1665200,1311700,2571100,35635,301
blaze-v8,multisig-sm-10,1702200,1702200,1361700,2567200,36937,294
chrysalis,multisig-sm-10,596845,595469,595442,599625,2407,3
chrysalis-aot,multisig-sm-10,603338,598447,598302,613263,8596,3
haskell,multisig-sm-10,262163,262163,260810,263705,6560,0
opshin,multisig-sm-10,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-10,389951,389951,0,0,0,15344
plutuz,multisig-sm-10,562397,559832,526651,1298994,31447,8891
scalus-cek,multisig-sm-10,428763,428763,428763,428763,0,1
scalus-jit,multisig-sm-10,774431,774431,774431,774431,0,1
uplc-turbo,multisig-sm-10,373069,371436,368360,382877,3613,100
uplc-turbo-bc,multisig-sm-10,280442,279048,277487,291736,3359,100
blaze-jsc,ping-pong-1,1033500,1033500,802400,1891500,22737,484
blaze-v8,ping-pong-1,1055800,1055800,834800,2159700,23122,474
chrysalis,ping-pong-1,388125,386354,384306,393715,4948,3
chrysalis-aot,ping-pong-1,379553,379741,379002,379916,485,3
haskell,ping-pong-1,151415,151415,151090,151999,1722,0
opshin,ping-pong-1,177380000,177380000,170790000,201710000,9370000,20
plutigo,ping-pong-1,274513,274513,0,0,0,21680
plutuz,ping-pong-1,381176,374333,359348,1016417,22810,10000
scalus-cek,ping-pong-1,243544,243544,243544,243544,0,1
scalus-jit,ping-pong-1,311093,311093,311093,311093,0,1
uplc-turbo,ping-pong-1,261188,260063,258299,272595,2900,100
uplc-turbo-bc,ping-pong-1,171126,170943,169935,175953,742,100
blaze-jsc,ping-pong-2,1039600,1039600,815200,2247200,24534,482
blaze-v8,ping-pong-2,1057400,1057400,846200,2039200,23368,473
chrysalis,ping-pong-2,385539,383582,380456,392579,6294,3
chrysalis-aot,ping-pong-2,382787,381068,380187,387106,3766,3
haskell,ping-pong-2,152222,152222,151933,152758,1620,0
opshin,ping-pong-2,177280000,177280000,170600000,193520000,8990000,20
plutigo,ping-pong-2,274697,274697,0,0,0,21853
plutuz,ping-pong-2,380793,373989,359188,1087429,21175,10000
scalus-cek,ping-pong-2,243414,243414,243414,243414,0,1
scalus-jit,ping-pong-2,248407,248407,248407,248407,0,1
uplc-turbo,ping-pong-2,260118,259895,257682,266676,1395,100
uplc-turbo-bc,ping-pong-2,170139,170067,168289,172651,655,100
blaze-jsc,ping-pong_2-1,726900,726900,571300,1824700,16791,688
blaze-v8,ping-pong_2-1,739500,739500,577600,1905700,17082,677
chrysalis,ping-pong_2-1,279543,279940,278405,280284,1000,3
chrysalis-aot,ping-pong_2-1,274358,274253,274213,274609,217,3
haskell,ping-pong_2-1,93503,93503,93374,93678,659,0
opshin,ping-pong_2-1,130389999,130389999,124170000,146430000,8930000,20
plutigo,ping-pong_2-1,216766,216766,0,0,0,27662
plutuz,ping-pong_2-1,297835,291157,281706,744236,20994,10000
scalus-cek,ping-pong_2-1,150669,150669,150669,150669,0,1
scalus-jit,ping-pong_2-1,181961,181961,181961,181961,0,1
uplc-turbo,ping-pong_2-1,205163,204934,204008,210515,1169,100
uplc-turbo-bc,ping-pong_2-1,109111,108944,108047,115529,986,100
blaze-jsc,prism-1,497300,497300,419900,1459400,6813,1006
blaze-v8,prism-1,502100,502100,426800,1206300,6677,996
chrysalis,prism-1,166892,167172,166262,167241,546,3
chrysalis-aot,prism-1,164411,164404,164398,164430,16,3
haskell,prism-1,73161,73161,73085,73250,363,0
opshin,prism-1,76710000,76710000,73490000,95540000,4880000,27
plutigo,prism-1,97820,97820,0,0,0,61261
plutuz,prism-1,163183,159238,154963,404284,10167,10000
scalus-cek,prism-1,115827,115827,115827,115827,0,1
scalus-jit,prism-1,12938,12938,12938,12938,0,1
uplc-turbo,prism-1,125314,125168,124057,128529,784,100
uplc-turbo-bc,prism-1,90745,90641,90106,93936,550,100
blaze-jsc,prism-2,1220900,1220900,1030200,2235800,22342,410
blaze-v8,prism-2,1249100,1249100,1049500,2264900,23607,401
chrysalis,prism-2,451200,451223,450512,451864,676,3
chrysalis-aot,prism-2,447062,446747,445460,448980,1780,3
haskell,prism-2,188821,188821,188352,190392,3361,0
opshin,prism-2,210730000,210730000,204630000,228610000,8350000,20
plutigo,prism-2,317421,317421,0,0,0,18915
plutuz,prism-2,447316,441119,420269,977721,21227,10000
scalus-cek,prism-2,304650,304650,304650,304650,0,1
scalus-jit,prism-2,402085,402085,402085,402085,0,1
uplc-turbo,prism-2,310398,310027,308016,323817,2368,100
uplc-turbo-bc,prism-2,217845,216938,215384,225615,2487,100
blaze-jsc,prism-3,1002999,1002999,829400,1696100,16248,499
blaze-v8,prism-3,1020000,1020000,855200,1702900,15912,491
chrysalis,prism-3,348537,348318,347984,349307,688,3
chrysalis-aot,prism-3,357681,356019,355701,361323,3158,3
haskell,prism-3,166881,166881,166645,167273,1222,0
opshin,prism-3,166080000,166080000,162560000,181330000,5020000,20
plutigo,prism-3,212271,212271,0,0,0,28244
plutuz,prism-3,324964,317557,304876,1513056,24892,10000
scalus-cek,prism-3,272318,272318,272318,272318,0,1
scalus-jit,prism-3,69361,69361,69361,69361,0,1
uplc-turbo,prism-3,240241,241124,234756,256779,3427,100
uplc-turbo-bc,prism-3,196843,196654,194894,202091,971,100
blaze-jsc,pubkey-1,432600,432600,360500,983500,5623,1156
blaze-v8,pubkey-1,430500,430500,367300,888300,5252,1162
chrysalis,pubkey-1,143729,143567,143495,144124,344,3
chrysalis-aot,pubkey-1,148099,147982,147623,148691,543,3
haskell,pubkey-1,63117,63117,63068,63168,220,0
opshin,pubkey-1,67950000,67950000,64860000,85120000,5590000,30
plutigo,pubkey-1,90140,90140,0,0,0,66561
plutuz,pubkey-1,151681,146273,141423,490179,14280,10000
scalus-cek,pubkey-1,102248,102248,102248,102248,0,1
scalus-jit,pubkey-1,10719,10719,10719,10719,0,1
uplc-turbo,pubkey-1,116329,116871,114089,124577,1717,100
